Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
s79_89056de0	mc	Give me a minute. I have to do something. Hold my bowl for me.	game/script.rpy	3896	mc concerned "[what]"
s79_b6f7aaed	jt	Alright...?	game/script.rpy	3898	jt "[what]"
s79_9c1cf7c3	na	You move behind the counter to get a good view of Akimitsu and see him with a girl. The worker gives you a concerned look.	game/script.rpy	3901	na "[what]"
s79_9fa97f43	na	Should you look into what's going on?	game/script.rpy	3903	na "[what]"
s81_54570da5	na	You creep closer to the corner of the counter to "subtly" listen in on Akimitsu's conversation.	game/script.rpy	3923	na "[what]"
s81_2658acae	yoko	I can't believe that you're the one giving me "another shot," especially since you were the one who broke up with me!	game/script.rpy	3929	yoko "[what]"
s81_681e88ce	kyle	Yeah, uh... funny how that works, huh?	game/script.rpy	3931	kyle "[what]"
s81_4fa3a696	na	The girl tosses her hair over her shoulder in slight annoyance.	game/script.rpy	3933	na "[what]"
s81_73a78cc5	na	You can't quite place why, but she seems vaguely familiar...	game/script.rpy	3935	na "[what]"
s81_15d6a38f	kyle	Sorry Yoko, I didn't mean that.	game/script.rpy	3937	kyle "[what]"
s81_3be1cdab	kyle	Look, I've been really busy recently so I'm tired and not really thinking.	game/script.rpy	3939	kyle "[what]"
s81_b15e531d	na	Yoko... huh...	game/script.rpy	3941	na "[what]"
s81_5b92e2f9	yoko	Gosh, you and your excuses! You're not the one who has to sit next to a dimwit every day in math... I'm the tired one!	game/script.rpy	3943	yoko "[what]"
s81_5855e54f	na	Oh, wait! Yoko-- now you remember!	game/script.rpy	3945	na "[what]"
s81_5e68f540	na	Somehow the two of you have been assigned to sit next to each other in every single math class since your first day at Gwetome.	game/script.rpy	3947	na "[what]"
s81_d0dd275e	na	And she also totally dated Akimitsu for like... three years?... Or was it four?	game/script.rpy	3949	na "[what]"
s81_a88ddd62	na	Oh! Oh! Preschool too-- you all went to preschool together and one time you accidentally tripped her down the slide and she had to get five stitches.	game/script.rpy	3951	na "[what]"
s81_0e2de50c	na	Good times.	game/script.rpy	3953	na "[what]"
s81_c31754f7	na	But wait, you're pretty sure Yoko and Akimitsu broke up a while ago... are they back together now? When did that happen?	game/script.rpy	3955	na "[what]"
s81_40cb3711	na	You take a good look at the pair-- although they both seem a little stressed from the conversation, the cafe lighting warms their faces creating a vibrant and lovely glow.	game/script.rpy	3957	na "[what]"
s81_a8bddce9	na	If you couldn't hear their conversation you'd think they were a perfect match, enjoying their froyo and staring lovingly into each others' eyes.	game/script.rpy	3959	na "[what]"
s81_14fd769b	na	But... you can hear their conversation, and you refuse to be TRICKED by Kleinr's resident "Love Spirit"...	game/script.rpy	3961	na "[what]"
s81_57ae08b0	na	You know the truth!	game/script.rpy	3963	na "[what]"
s81_087317e6	beckham	Um, excuse me-- can I help you?	game/script.rpy	3965	beckham "[what]"
s81_988d20c6	na	Uh oh... looks like you're running out of time.	game/script.rpy	3967	na "[what]"
s81_8f16a650	na	It's time to make a move.	game/script.rpy	3969	na "[what]"
s81_71dcdb6e	na	...If you make a move.	game/script.rpy	3971	na "[what]"
s92_18a80442	jt	Tell me what happened.	game/script.rpy	4032	jt "[what]"
s92_9662297e	na	You explain to him everything that they said leading up to you punching the girl.	game/script.rpy	4036	na "[what]"
s92_6eaa8289	na	He seems disappointed by your story. But somehow... amused?	game/script.rpy	4038	na "[what]"
s92_2da2696b	jt	Okay, look. I appreciate you looking out for me, and respect the intention of standing up for yourself.	game/script.rpy	4042	jt "[what]"
s92_5dc39362	jt	But seriously, no matter what happens, you cannot be violent.	game/script.rpy	4044	jt "[what]"
s92_27cd7075	jt	If you want to continue being my companion, you need to learn to control yourself.	game/script.rpy	4047	jt "[what]"
s92_2a2f630b	na	His companion? I wonder what that means...	game/script.rpy	4049	na "[what]"
s92_8727ce73	na	You sheepishly look at the floor, not sure how to reply.	game/script.rpy	4051	na "[what]"
s92_1e1443e1	jt	[mcname], look at me. Can you do that?	game/script.rpy	4054	jt "[what]"
s93_4d00085c	mc	It's okay, you can talk to me.	game/script.rpy	4069	mc normal "[what]"
s93_9b0dc962	mio	I-- well...	game/script.rpy	4072	mio "[what]"
s93_2557cfe1	mio	Ever since I was little, I've dreamed of meeting my "Prince Charming"... and until recently I never thought I'd find him.	game/script.rpy	4075	mio "[what]"
s93_4017f397	mio	You know... someone handsome and kind who actually cares about me.	game/script.rpy	4077	mio "[what]"
s93_45730bff	mio	But when I met Yutaka it was almost like destiny.	game/script.rpy	4079	mio "[what]"
s93_b9e2cac5	mio	Of course, a lot of girls like him-- but for some reason I have this hope that one day he'll choose me.	game/script.rpy	4082	mio "[what]"
s93_f0bcfc06	mio	And until then... I don't mind being "Cinderella".	game/script.rpy	4084	mio "[what]"
s93_0f5003ec	mio	I believe that if I work hard in the student council and persist where others failed, he will someday return my feelings.	game/script.rpy	4086	mio "[what]"
s93_478db6ec	mio	I'll have someone to cherish and be cherished by.	game/script.rpy	4089	mio "[what]"
s93_858b739d	mio	...To be honest [mcname], you scare me.	game/script.rpy	4092	mio "[what]"
s93_19713529	mio	Now that most of the student council has graduated and the election is coming up, more people will join. Yutaka won't have to rely on me anymore.	game/script.rpy	4094	mio "[what]"
s93_85fbffa8	mio	I-I know we just met, but please tell me...	game/script.rpy	4097	mio "[what]"
s93_0c749457	mio	What should I do?	game/script.rpy	4100	mio "[what]"
s94_7bbfe883	na	You decide not to push into the matter.	game/script.rpy	4114	na "[what]"
s94_03100cbd	na	After all, the two of you just met-- it might be rude to ask anything too personal.	game/script.rpy	4116	na "[what]"
s94_87d0daf6	na	You continue to walk the halls with Mio, putting up posters and talking about the student council.	game/script.rpy	4119	na "[what]"
s94_5f50d333	mio	By the way [mcname], I'm a little curious... what's your campaign plan for the student council election?	game/script.rpy	4122	mio "[what]"
s94_36ac01ec	mc	Huh?	game/script.rpy	4124	mc embarrassed "[what]"
s94_04d7ee73	mio	Ah! N-not that you need to tell me anything!	game/script.rpy	4127	mio "[what]"
s94_7ac8f148	mio	Sorry for being so presumptuous... you probably want to keep it a secret.	game/script.rpy	4130	mio "[what]"
s94_607ec373	mc	What? I haven't signed up to run in the election.	game/script.rpy	4132	mc concerned "[what]"
s94_9e6cd0e7	na	Mio suddenly turns to you with a puzzled expression.	game/script.rpy	4134	na "[what]"
s94_941d7004	mio	What are you talking about? Of course you have!	game/script.rpy	4137	mio "[what]"
s94_ef215d09	mio	When you joined the student council you signed away your soul, didn't you?	game/script.rpy	4140	mio "[what]"
s94_7b26067b	mc	Yeah...	game/script.rpy	4142	mc shy "[what]"
s94_8e5c4a07	mio	So, you must run in the election. Student council members' souls are bound by contract.	game/script.rpy	4144	mio "[what]"
s94_0d9c4add	mc	What?! What happens if I break the contract?	game/script.rpy	4146	mc scared "[what]"
s94_454a6899	mio	...	game/script.rpy	4149	mio "[what]"
s94_919c59e4	mio	...B-bad things...	game/script.rpy	4152	mio "[what]"
s94_3a6c8065	mc	Oh uh... okay?	game/script.rpy	4154	mc concerned "[what]"
s94_010910c0	na	I guess you have no choice but to run then...	game/script.rpy	4156	na "[what]"
s94_378e6dff	na	Well, if you're being forced into this, better go big or go home, right?	game/script.rpy	4158	na "[what]"
s94_034dfde1	mio	Don't worry though, [mcname]. It shouldn't be too hard as long as you're not running for student council president.	game/script.rpy	4161	mio "[what]"
s94_2b35b6fe	mc	...	game/script.rpy	4163	mc "[what]"
s94_e2ae1a64	mio	Yutaka is basically guaranteed that position with the whole school already supporting him...	game/script.rpy	4165	mio "[what]"
s94_878fb84e	mio	T-that's not to say he doesn't deserve it though! He's smart and kind and handsome, and um... um...	game/script.rpy	4168	mio "[what]"
s94_55d07065	na	Second or nothing! Am I right?	game/script.rpy	4170	na "[what]"
s94_0a51d096	na	To vice president stardom we go!	game/script.rpy	4172	na "[what]"
s94_4118fd84	mio	A-anyways! If you don't have a campaign plan I would start working on it right away-- it has a huge effect on how many votes you get.	game/script.rpy	4175	mio "[what]"
s94_9a7899fe	na	After you and Mio finish hanging posters, you shortly part ways.	game/script.rpy	4178	na "[what]"
s94_76f1dd53	na	You have a big decision to make after all...	game/script.rpy	4180	na "[what]"
s94_adf12325	na	What will be your campaign for student council vice president?	game/script.rpy	4182	na "[what]"
s95_bc013927	mc	Tell him your feelings of course!	game/script.rpy	4198	mc ecstatic "[what]"
s95_f7121faf	mc	How do you expect anything to happen if you never let him know?	game/script.rpy	4200	mc normal "[what]"
s95_8e8ebe19	mio	Wait! B-but--	game/script.rpy	4203	mio "[what]"
s95_e7b0ee88	mc	In fact, let's go find him right now!	game/script.rpy	4205	mc ecstatic "[what]"
s95_ceb27916	na	You grab Mio's hand and sprint through the halls back to the student council room.	game/script.rpy	4208	na "[what]"
s95_95a73da1	mio	R-running in the halls isn't allowed!	game/script.rpy	4211	mio "[what]"
s95_7dd24e87	na	As you and Mio are about to turn the last corner, you hear a sudden thud.	game/script.rpy	4215	na "[what]" with hpunch
s95_00c70a0b	na	The two of you peek around the corner to find Yutaka talking to a girl slumped against the wall with a pink letter. Talk about bad timing.	game/script.rpy	4217	na "[what]"
s95_72382cbe	mio	Oh, it's the previous vice president! She graduated last year... what's she doing here?	game/script.rpy	4221	mio "[what]"
s95_ce2c951a	jt	Beautiful girls like you shouldn't cry... but I'm afraid I can't return your feelings.	game/script.rpy	4225	jt "[what]"
s95_089fe570	sg	But... but you said you liked me! You even just said I was beautiful!	game/script.rpy	4229	sg "[what]"
s95_47396202	sg	Ever since you entered Gwetome, I've liked you and worked my butt off for you. How could you say such a thing?!	game/script.rpy	4232	sg "[what]"
s95_a41749c0	jt	Ha! You claim to "like" me... whatever that means... yet you know nothing about me, do you?	game/script.rpy	4235	jt "[what]"
s95_b17a4291	mio	!!!	game/script.rpy	4238	mio "[what]" with hpunch
s95_074d3011	jt	Whatever romance you had imagined is just a projection of your idiocracy.	game/script.rpy	4241	jt "[what]"
s95_4304e581	jt	I would never look twice at someone who decides to worship me just because of my looks.	game/script.rpy	4243	jt "[what]"
s95_bc293f49	sg	But--	game/script.rpy	4246	sg "[what]"
s95_52639020	jt	I'm sorry to tell you this Senpai... but you no longer have value to me now that you've graduated.	game/script.rpy	4249	jt "[what]"
s95_27d6d59e	jt	We had fun while it lasted though, didn't we?	game/script.rpy	4252	jt "[what]"
s95_6e407bd3	sg	*sobs*	game/script.rpy	4254	sg "[what]"
s95_8972f036	na	As the girl bolts out of the hallway, you turn to look at Mio who seems to be... blushing?	game/script.rpy	4258	na "[what]"
s95_6a4d8676	mio	This whole time I never realized... how lonely Yutaka is.	game/script.rpy	4262	mio "[what]"
s95_e46f06ce	mc	HUH?!	game/script.rpy	4265	mc scared "[what]"
s95_308b4a47	mio	Thanks for helping me find my courage, [mcname].	game/script.rpy	4268	mio "[what]"
s95_9fcda336	na	Before you can say anything, Mio steps around the corner and reveals herself to Yutaka.	game/script.rpy	4270	na "[what]"
s95_bd6b3594	mio	Yutaka!	game/script.rpy	4273	mio "[what]"
s95_f6f803f8	jt	Huh? Oh-- Mio.	game/script.rpy	4277	jt "[what]"
s95_77c4f5fa	jt	I guess you saw all that, hm? That's too bad... you've been such a hard worker too.	game/script.rpy	4280	jt "[what]"
s95_89991728	jt	If you want to quit, the application fo--	game/script.rpy	4283	jt "[what]"
s95_6578ae97	mio	No! I-I don't care if you use me.	game/script.rpy	4286	mio "[what]"
s95_3930604d	jt	Huh?	game/script.rpy	4289	jt "[what]"
s95_3ed483df	mio	I want to be by your side Yutaka! I know now that your actions, your words, have carried no weight...	game/script.rpy	4292	mio "[what]"
s95_d3306b0a	mio	...and I can't say I'm much different from the old Vice President... but I want to try!	game/script.rpy	4296	mio "[what]"
s95_cc0e0d92	mio	Although this side of you is new to me, it does not deter me... or my feelings.	game/script.rpy	4299	mio "[what]"
s95_613f4df9	mio	I want to know you for who you are!	game/script.rpy	4301	mio "[what]"
s95_7c55b466	jt	...	game/script.rpy	4304	jt "[what]"
s95_77795da1	jt	I... I guess I wouldn't mind that.	game/script.rpy	4307	jt "[what]"
s95_45367d0d	na	Thanks to your dating expertise and fully intentional guidance, Mio and Yutaka start dating.	game/script.rpy	4310	na "[what]"
s95_30143fe6	na	Their unexpected yet beautiful romance quickly becomes the talk of the school, and your matchmaking skills make you a local celebrity.	game/script.rpy	4312	na "[what]"
s95_97f4d45b	na	You become known as the "Campus Cupid"... a respectable title for a respectable matchmaker.	game/script.rpy	4314	na "[what]"
s95_1623f0ef	na	You continue to help lonely hearts find love for the rest of your high school career, and even later become the godparent of Mio and Yutaka's child!	game/script.rpy	4316	na "[what]"
s95_22c5596a	na	Who needs love when you're the one shooting the arrows?	game/script.rpy	4318	na "[what]"
s96_5f239638	mc	You should wait and see how it plays out. You don't want to rush into anything.	game/script.rpy	4324	mc normal "[what]"
s96_9cef44eb	mio	Ah... that's good, I was thinking the same thing.	game/script.rpy	4327	mio "[what]"
s96_a0b5efb9	mio	I'm glad I got your advice [mcname]-- I was beginning to doubt myself a little bit...	game/script.rpy	4330	mio "[what]"
s96_5e8d1060	mio	W-why don't we finish hanging up these posters?	game/script.rpy	4333	mio "[what]"
s96_e9b46168	mio	I can keep telling you about the student council in the meantime.	game/script.rpy	4335	mio "[what]"
s96_693bcdcb	na	As the two of you continue hanging the posters Mio opens up to you little by little.	game/script.rpy	4338	na "[what]"
s96_9740a0f6	na	You learn about her first time running a school event, how the previous treasurer once embezzled the council's funds...	game/script.rpy	4340	na "[what]"
s96_09cde451	na	...and the time Yutaka ran an extra lap during the sports festival because a cat started chasing him.	game/script.rpy	4342	na "[what]"
s96_dff8a329	na	You even learn about some of Mio's personal life like how her family owns a restaurant and how her brother almost caught his middle school on fire.	game/script.rpy	4344	na "[what]"
s96_14877df1	na	Time flies by, and eventually your spirited conversation comes to an end.	game/script.rpy	4346	na "[what]"
s96_d8198568	mio	That's the last poster! ...It's really gotten late hasn't it?	game/script.rpy	4349	mio "[what]"
s96_dc80e1c9	mio	Thanks for listening to me ramble-- at least now that you're in the student council, I'll have more time to work at--	game/script.rpy	4351	mio "[what]"
s96_b17a4291	mio	!!!	game/script.rpy	4355	mio "[what]" with hpunch
s96_613edf9e	mio	I'm late!	game/script.rpy	4357	mio "[what]"
s96_983cf388	mio	Ahh, I'm sorry [mcname], I have to get to the restaurant right away!	game/script.rpy	4359	mio "[what]"
s96_7e795cc3	mio	Would you mind grabbing my jacket for me?	game/script.rpy	4362	mio "[what]"
s96_90f0bb06	mio	It's in the student council room-- if you could give it to me tomorrow I would really appreciate it.	game/script.rpy	4365	mio "[what]"
s96_6ddb74f8	mc	Sure!	game/script.rpy	4367	mc ecstatic "[what]"
s96_2e0ddc24	mio	Thank you so much!	game/script.rpy	4370	mio "[what]"
s96_ffd3037d	na	As Mio hurries away you make your way back to the student council room.	game/script.rpy	4374	na "[what]"
s96_a9cf459d	na	When you open the door Yutaka is hard at work, going through paperwork at his desk. As you come in he looks up at you with a coy smile.	game/script.rpy	4377	na "[what]"
s96_1950ed5e	na	Or is it just a friendly smile? Cocky? Honestly, at this point you can't tell.	game/script.rpy	4379	na "[what]"
s96_118bd9c2	jt	Forget something?	game/script.rpy	4382	jt "[what]"
s96_980f67fc	mc	Mio had to leave right away so I'm getting her jacket for her.	game/script.rpy	4384	mc normal "[what]"
s96_d8a69eae	jt	Oh? I think I saw it earlier... let me help you look.	game/script.rpy	4387	jt "[what]"
s96_c01dcc0e	na	The two of you thoroughly search the room but the jacket is nowhere to be seen.	game/script.rpy	4390	na "[what]"
s96_86f047ec	jt	That's strange-- I could have sworn she left it here.	game/script.rpy	4393	jt "[what]"
s96_e5362058	jt	Hey why don't we do one more check of everything?	game/script.rpy	4396	jt "[what]"
s96_a762cfda	mc	Okay!	game/script.rpy	4398	mc ecstatic "[what]"
s96_f9b8c820	na	As you begin walking towards the cabinet to look for the jacket again, you suddenly trip on something and find yourself falling forward.	game/script.rpy	4402	na "[what]" with hpunch
s96_7fb48f71	na	Closing your eyes, you brace for impact.	game/script.rpy	4404	na "[what]"
s96_86c27405	jt	[mcname]!	game/script.rpy	4406	jt "[what]"
s96_e7c4415a	na	You feel a hand grab your waist and pull you back.	game/script.rpy	4408	na "[what]"
s96_31c4ca56	na	When you open your eyes, instead of feeling the sweet embrace of the floor you find yourself in Yutaka's arms-- inches away from his face.	game/script.rpy	4411	na "[what]"
s96_d11e3060	na	For a second you think you see a brief flash of worry in his expression, but it is soon overtaken by a full grin.	game/script.rpy	4414	na "[what]"
s96_acc5500f	na	This smile is definitely cocky.	game/script.rpy	4417	na "[what]"
s96_fd682e48	jt	Careful there. Don't want you hurting those lovely hands of yours-- we still have lots of posters to put up.	game/script.rpy	4419	jt "[what]"
s96_35cbb92a	na	You quickly look around for what you tripped over and see a cardboard box full of CDs. Something light blue seems to be peeking out from behind it on the ground.	game/script.rpy	4421	na "[what]"
s96_3d1a430b	jt	Oh hey-- it's the jacket!	game/script.rpy	4424	jt "[what]"
s96_214f98b6	na	As you go to pick up the jacket, you hear a brief jingle of keys in the hallway and a click from the door.	game/script.rpy	4426	na "[what]"
s96_a1d279d3	jt	Hey wait! There's still people in here!	game/script.rpy	4429	jt "[what]"
s96_7b7e2223	na	Yutaka rushes to the door and tries to open it, but the handle doesn't budge.	game/script.rpy	4431	na "[what]"
s96_b07fc148	jt	Hey!!	game/script.rpy	4434	jt "[what]"
s96_8109587f	mc	Was that the janitor?	game/script.rpy	4436	mc shy "[what]"
s96_d62cb0f4	jt	Yeah-- I heard they got a new hire recently so it was probably him.	game/script.rpy	4439	jt "[what]"
s96_756d1403	jt	Idiot doesn't know not to lock doors without checking the inside first...	game/script.rpy	4441	jt "[what]"
s96_652eef84	jt	Is anyone out there?! Hey!	game/script.rpy	4444	jt "[what]"
s96_454f8219	na	Yutaka pounds on the door but it is no use-- no one comes to help.	game/script.rpy	4446	na "[what]"
s96_3a63a2f4	mc	Hey we could call someone... I could use my phone?	game/script.rpy	4448	mc shy "[what]"
s96_4cd8c529	jt	You don't have your phone anymore, remember?	game/script.rpy	4450	jt "[what]"
s96_14cd9628	mc	Huh?	game/script.rpy	4452	mc concerned "[what]"
s96_efba7c9d	jt	It was one of your prized possessions, so when you signed it away it was sold for student council funds.	game/script.rpy	4455	jt "[what]"
s96_d8dded89	na	That fast?! I guess the student council needs to be efficient when they only have three members.	game/script.rpy	4457	na "[what]"
s96_c2472adc	mc	How about your phone?	game/script.rpy	4459	mc concerned "[what]"
s96_7bd8272a	jt	Don't have one. It's too much of a bother.	game/script.rpy	4462	jt "[what]"
s96_cf8251ca	mc	Really? But you're so popular... I'm sure people want to contact you?	game/script.rpy	4464	mc shy "[what]"
s96_bf156b55	jt	I can get along fine without it.	game/script.rpy	4467	jt "[what]"
s96_d266b4ab	jt	More importantly, let's see if there's a way to get out of here...	game/script.rpy	4470	jt "[what]"
s96_2ba169d0	na	Three hours later...	game/script.rpy	4474	na "[what]"
s96_596be666	jt	There's no way to get out of here.	game/script.rpy	4478	jt "[what]"
s96_003de123	mc	I mean... if we're going to be stuck here for the rest of the night, we can talk about something?	game/script.rpy	4480	mc shy "[what]"
s96_b536766c	jt	Ha... talk.	game/script.rpy	4483	jt "[what]"
s96_24bc8443	mc	...	game/script.rpy	4485	mc shy "[what]"
s96_7c55b466	jt	...	game/script.rpy	4488	jt "[what]"
s96_3093e6f2	jt	Fine. About what?	game/script.rpy	4491	jt "[what]"
s96_98ec0bb1	mc	I don't know... love?	game/script.rpy	4493	mc concerned "[what]"
s96_eae26bd2	na	Yutaka looks at you, stunned, and then breaks into a fit of laughter.	game/script.rpy	4496	na "[what]"
s96_5997c06e	na	You're not sure what's supposed to be funny.	game/script.rpy	4499	na "[what]"
s96_2df28b43	jt	God, I should have known.	game/script.rpy	4502	jt "[what]"
s96_6c6b638b	jt	You're all the same aren't you? You. Mio. Everyone.	game/script.rpy	4504	jt "[what]"
s96_1b8d977c	mc	Excuse me?	game/script.rpy	4506	mc concerned "[what]"
s96_18687dc2	jt	Is love all you think about? Is having a lover just the only thing that matters to you people?	game/script.rpy	4509	jt "[what]"
s96_de421bc4	na	Uh... he might have you figured out there.	game/script.rpy	4511	na "[what]"
s96_923151d8	jt	Ha. Who needs something as shallow as love?	game/script.rpy	4514	jt "[what]"
s96_fd7a462f	jt	All you people want is some pretty face to look at-- something to show off.	game/script.rpy	4516	jt "[what]"
s96_3e9300fe	jt	Doesn't matter what they're like, you'll already do anything for them. You're just tools to be used.	game/script.rpy	4519	jt "[what]"
s96_c044b3df	mc	...	game/script.rpy	4521	mc concerned "[what]"
s96_3542f63b	jt	If people can't see me beyond my looks why should I try to change their mind? All I need to do is say a few sweet words and they're already wrapped around my finger.	game/script.rpy	4524	jt "[what]"
s97_1af900dd	mc	Uhh... I also like Yutaka.	game/script.rpy	4537	mc embarrassed "[what]"
s97_880059ea	mio	That's what I was afraid of.	game/script.rpy	4540	mio "[what]"
s97_50893f20	na	A sudden flush of red fills Mio's face as she darts away from you, dropping the posters back on the ground.	game/script.rpy	4543	na "[what]"
s97_67ecae20	na	Guess that wasn't something she wanted to hear.	game/script.rpy	4545	na "[what]"
s97_539cc2c4	na	You look down at the mess-- you definitely have your work cut out for you now.	game/script.rpy	4547	na "[what]"
s97_9f8bf2f7	na	As you begin picking up and hanging the rest of the posters, Yutaka spots you in the hallway and walks up to you.	game/script.rpy	4549	na "[what]"
s97_cea22b42	jt	Hey-- what are you doing all alone?	game/script.rpy	4552	jt "[what]"
s97_995fad4a	jt	Did Mio run off?	game/script.rpy	4555	jt "[what]"
s97_7e0f2dc8	mc	Um... well...	game/script.rpy	4557	mc embarrassed "[what]"
s97_6daa6388	jt	Ah, I bet I know what happened.	game/script.rpy	4560	jt "[what]"
s97_edf9cc9e	jt	Did you two fight over a guy?	game/script.rpy	4563	jt "[what]"
s97_837ade36	mc	How did you know?	game/script.rpy	4565	mc shy "[what]"
s97_e6aec182	jt	It's just something I see a lot.	game/script.rpy	4568	jt "[what]"
s97_5a9d0a77	na	As Yutaka begins to walk away he winks at you, making your heart skip a beat.	game/script.rpy	4571	na "[what]"
s97_d4c574ba	na	Is now the time? Should you tell him your feelings? Does he already know?!	game/script.rpy	4573	na "[what]"
s97_4d490a51	mc	Hey, wait! Yutaka I--	game/script.rpy	4576	mc scared "[what]"
s97_510c7b9f	jt	Keep doing what you're doing, [mcname]!	game/script.rpy	4579	jt "[what]"
s97_0f47ae53	jt	Maybe if you do a good job we could grab a coffee one day.	game/script.rpy	4581	jt "[what]"
s97_ca16800c	na	Well... that gives you something to work towards, I guess.	game/script.rpy	4583	na "[what]"
s97_227c1390	na	In your flurry of love you go above and beyond-- hanging posters, cleaning Yutaka's desk, organizing all the council's paperwork...	game/script.rpy	4586	na "[what]"
s97_cee5f701	na	It's all hard work but you're determined to do it.	game/script.rpy	4588	na "[what]"
s97_d48fab1d	na	After all, if you continue to try your best you'll eventually win over his heart-- right?	game/script.rpy	4590	na "[what]"
s97_dd786a75	na	...Right...?	game/script.rpy	4592	na "[what]"
s97_c2cdfbcb	na	As you continue fulfilling Yutaka's requests and supporting him in the student council, you help him become the most powerful student in the academy.	game/script.rpy	4594	na "[what]"
s97_df41d023	na	Yet at what cost?	game/script.rpy	4596	na "[what]"
s97_468cf83e	na	Your entire life begins to revolve around Yutaka-- you no longer have time for hobbies or friends.	game/script.rpy	4598	na "[what]"
s97_e14f46ac	na	When you wake up you think of Yutaka.	game/script.rpy	4600	na "[what]"
s97_b4b8b6e3	na	When you go to school you think of Yutaka.	game/script.rpy	4602	na "[what]"
s97_8fbffcaa	na	His love is something that feels so close yet is never in reach... and never will be.	game/script.rpy	4604	na "[what]"
s97_3eca5ea4	na	You spend the rest of high school in his shadow, unknown and forgotten, forever vying for his love and attention.	game/script.rpy	4606	na "[what]"
s97_4f00d497	na	But I mean... it's in the name of love, right?	game/script.rpy	4608	na "[what]"
s98_a702444c	mc	I don't see you that way Yutaka.	game/script.rpy	4616	mc shy "[what]"
s98_d385fde9	mc	I don't think that you're just some trophy to display, and I'm definitely not someone you can just manipulate.	game/script.rpy	4618	mc normal "[what]"
s98_d37180a2	mc	You're good looking, sure, but I don't love you.	game/script.rpy	4620	mc concerned "[what]"
s98_7c55b466	jt	...	game/script.rpy	4623	jt "[what]"
s98_e4ca2b09	mc	That's not what love is...	game/script.rpy	4625	mc concerned "[what]"
s98_a3d9323c	mc	Love is getting to know someone-- their flaws, their quirks, and their stories.	game/script.rpy	4627	mc normal "[what]"
s98_07f30c6b	mc	It's enjoying someone's company and taking the time to work through life, together.	game/script.rpy	4629	mc ecstatic "[what]"
s98_4f45bc42	mc	If you want someone to truly love you... you have to give them a chance first. Believe in them a little.	game/script.rpy	4631	mc concerned "[what]"
s98_7c93412e	mc	I think if you assume everyone is already shallow and close yourself off it's a self-fulfilling prophecy.	game/script.rpy	4633	mc concerned "[what]"
s98_0e275f1e	mc	Of course they won't "love" you for who you are-- you never gave them a chance to try in the first place.	game/script.rpy	4635	mc shy "[what]"
s98_7c55b466_1	jt	...	game/script.rpy	4637	jt "[what]"
s98_942b048f	jt	I see...	game/script.rpy	4640	jt "[what]"
s98_1bcc9ece	jt	I'm sorry for exploding on you, [mcname]... and assuming your intentions...	game/script.rpy	4642	jt "[what]"
s98_cb9e771d	jt	That was wrong of me to do.	game/script.rpy	4645	jt "[what]"
s98_d6940f28	jt	I've been saying that no one sees me for who I am as a person, but... I've been doing the same to others... haven't I?	game/script.rpy	4647	jt "[what]"
s98_7256bedc	mc	I think you just need a little time to change.	game/script.rpy	4649	mc normal "[what]"
s98_3ab6a263	jt	No kidding, huh?	game/script.rpy	4652	jt "[what]"
s98_24060639	na	Yutaka chuckles sadly.	game/script.rpy	4655	na "[what]"
s98_e10e6db1	jt	If... it's alright with you... may I get to know you?	game/script.rpy	4658	jt "[what]"
s98_ce398a4a	mc	Huh?	game/script.rpy	4660	mc shy "[what]"
s98_0714c53c	jt	I'm sure you think I'm a terrible person right now-- and you'd probably be right.	game/script.rpy	4662	jt "[what]"
s98_ec7d8ba8	jt	But I want to become someone different.	game/script.rpy	4665	jt "[what]"
s98_018b735d	jt	I would like to get to know you as a person... and a friend if you'll let me.	game/script.rpy	4667	jt "[what]"
s98_98a0d9ad	mc	Of course!	game/script.rpy	4669	mc ecstatic "[what]"
s98_cce1cb2a	mc	Let's be friends.	game/script.rpy	4671	mc normal "[what]"
s98_97cd9a1e	jt	Thank you.	game/script.rpy	4674	jt "[what]"
s98_c5461bee	mc	Anytime, babygirl.	game/script.rpy	4676	mc cocky "[what]"
s98_4f55a9f3	jt	I'm gonna pretend I didn't hear that.	game/script.rpy	4679	jt "[what]"
s99_4a8a33a1	teacher_e	Next we have... Yutaka and name's project.	game/script.rpy	4688	teacher_e "[what]"
s99_73337163	jt	Ah yes, our masterpiece is finally being shown!	game/script.rpy	4692	jt "[what]"
s99_497394fc	mc	Here we go...	game/script.rpy	4694	mc shy "[what]"
s99_2d584f57	na	As the teacher shows your project, you can hear your classmates murmuring.	game/script.rpy	4698	na "[what]"
s99_e68bfec9	na	They're... suspicious. Your project seems a little too romantic...	game/script.rpy	4700	na "[what]"
s99_c4e16bf4	teacher_e	Comments?	game/script.rpy	4703	teacher_e "[what]"
s99_23f787b1	s1	Thought it was very cute...	game/script.rpy	4705	s1 "[what]"
s99_03579741	s2	Wow, it almost felt like you two are really in love!	game/script.rpy	4707	s2 "[what]"
s99_f920cc73	mc	This is too embarrassing!	game/script.rpy	4711	mc embarrassed "[what]"
s99_d417fdc7	na	You grab your stuff and sprint out of class.	game/script.rpy	4713	na "[what]"
s100_a584615d	teacher_e	Next we have... Yutaka and [mcname]'s project.	game/script.rpy	4721	teacher_e "[what]"
s100_73337163	jt	Ah yes, our masterpiece is finally being shown!	game/script.rpy	4725	jt "[what]"
